brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
57749.0,sold,230000.0,3.0,4.0,0.56,570852.0,Greenville,North Carolina,27834.0,2086.0,2021-10-26
22927.0,sold,282000.0,4.0,3.0,0.72,803189.0,Broken Arrow,Oklahoma,74014.0,2401.0,2022-03-18
29307.0,for_sale,799000.0,4.0,4.0,0.29,1197384.0,Wilmette,Illinois,60091.0,3350.0,2009-08-04
16271.0,for_sale,558720.0,4.0,3.0,0.38,1575890.0,Cortez,Colorado,81321.0,2328.0,
30215.0,for_sale,325000.0,2.0,2.0,53.6,1654759.0,Waverly,Ohio,45690.0,740.0,
43316.0,sold,125000.0,2.0,1.0,0.15,1013004.0,Salina,Kansas,67401.0,838.0,2022-03-04
14912.0,sold,300000.0,6.0,3.0,0.12,582891.0,Houston,Texas,77084.0,2695.0,2022-01-31
34840.0,for_sale,499000.0,3.0,3.0,0.13,1817341.0,Reno,Nevada,89506.0,2190.0,2021-02-22
25966.0,for_sale,480240.0,4.0,3.0,0.13,210696.0,Waterford,California,95386.0,1862.0,
56678.0,for_sale,349900.0,3.0,3.0,,969231.0,Lebanon,Tennessee,37087.0,1478.0,
2893.0,for_sale,144900.0,3.0,1.0,0.26,1992760.0,New Holstein,Wisconsin,53061.0,1458.0,
81501.0,for_sale,549900.0,4.0,2.0,0.02,1604739.0,Philadelphia,Pennsylvania,19130.0,1515.0,1986-06-13
53292.0,sold,55000.0,3.0,1.0,0.29,869465.0,Macon,Georgia,31211.0,1095.0,2021-12-09
39470.0,for_sale,540000.0,4.0,3.0,0.39,872885.0,Eagle,Idaho,83616.0,2054.0,2022-04-27
83120.0,for_sale,869900.0,3.0,2.0,0.49,507213.0,Fountain Hills,Arizona,85268.0,2443.0,1996-11-05
42322.0,for_sale,317500.0,3.0,2.0,,1310643.0,Silver Spring,Maryland,20904.0,1377.0,1995-10-17
107563.0,for_sale,183000.0,3.0,1.0,0.23,961099.0,Dallas,Texas,75216.0,1084.0,
9239.0,for_sale,600000.0,3.0,3.0,0.14,909423.0,Homestead,Florida,33033.0,2603.0,2020-01-09
58460.0,for_sale,300000.0,3.0,2.0,0.16,805416.0,Fort Worth,Texas,76106.0,1581.0,2005-05-16
25972.0,for_sale,383851.0,3.0,2.0,,1618196.0,Fairburn,Georgia,30213.0,2237.0,2022-07-30
53341.0,sold,18000.0,,,0.49,1034715.0,Cameron,North Carolina,28326.0,,2022-02-24
97167.0,for_sale,487880.0,3.0,3.0,0.04,1423126.0,Nokomis,Florida,34275.0,1555.0,
52072.0,for_sale,1150000.0,,,0.75,110813.0,Hooksett,New Hampshire,3106.0,,
83229.0,for_sale,260000.0,2.0,2.0,0.38,720025.0,New Lenox,Illinois,60451.0,1600.0,1985-04-01
81672.0,for_sale,369999.0,6.0,1.0,0.15,1094880.0,Phoenix,Arizona,85051.0,2048.0,2006-08-07
99113.0,for_sale,149900.0,3.0,2.0,0.44,581889.0,Bridgeville,Delaware,19933.0,1456.0,
8025.0,for_sale,300000.0,3.0,4.0,2.51,930902.0,Edmond,Oklahoma,73013.0,3233.0,2013-12-19
104257.0,for_sale,3950000.0,16.0,,0.11,1247194.0,San Francisco,California,94112.0,11146.0,2015-08-04
7635.0,for_sale,79000.0,,,7.7,1910530.0,Cook,Minnesota,55723.0,,
52804.0,for_sale,320000.0,3.0,3.0,0.92,1733604.0,Springfield Township,Michigan,48348.0,1561.0,
46047.0,for_sale,514990.0,4.0,2.0,0.19,433030.0,Nampa,Idaho,83651.0,2290.0,
103330.0,for_sale,349000.0,2.0,1.0,0.16,273123.0,Orlando,Florida,32801.0,1096.0,
65559.0,for_sale,259000.0,3.0,2.0,0.16,530278.0,Lake Charles,Louisiana,70601.0,1700.0,
61945.0,sold,300000.0,4.0,2.0,0.42,1460937.0,Norcross,Georgia,30093.0,2147.0,2022-02-22
53389.0,for_sale,214900.0,3.0,3.0,0.35,1444526.0,Rockford,Illinois,61114.0,2268.0,2003-10-30
33703.0,for_sale,335000.0,8.0,4.0,0.68,1609169.0,Chatsworth,Georgia,30705.0,,2000-04-27
45773.0,sold,99900.0,3.0,2.0,0.31,463681.0,Ashtabula,Ohio,44004.0,1232.0,2022-02-24
104983.0,sold,399990.0,4.0,3.0,0.29,1810924.0,Glen Allen,Virginia,23060.0,1624.0,2022-04-07
83300.0,sold,279900.0,3.0,2.0,0.42,1777205.0,Breezy Point,Minnesota,56472.0,1500.0,2022-03-18
25783.0,for_sale,326990.0,2.0,3.0,,974508.0,Saint Augustine,Florida,32092.0,1210.0,
51266.0,ready_to_build,371990.0,4.0,,,1019292.0,Richmond Hill,Georgia,31324.0,2222.0,
53484.0,sold,848000.0,3.0,3.0,0.03,364649.0,San Jose,California,95126.0,1441.0,2021-11-18
23592.0,sold,1075000.0,3.0,2.0,0.07,1216544.0,Richmond,California,94801.0,1965.0,2021-12-13
53016.0,for_sale,125000.0,,,2.42,893944.0,Placitas,New Mexico,87043.0,,
65514.0,sold,290000.0,2.0,2.0,0.17,1808890.0,Asheville,North Carolina,28803.0,928.0,2022-04-04
22611.0,sold,311900.0,4.0,3.0,,746419.0,Homestead,Florida,33035.0,1860.0,2021-12-23
77502.0,for_sale,264900.0,4.0,1.0,0.14,1178305.0,Billings,Montana,59101.0,2016.0,
52720.0,for_sale,89900.0,3.0,1.0,0.11,1359374.0,Maple Heights,Ohio,44137.0,2148.0,2021-03-24
53050.0,sold,49900.0,4.0,2.0,,682828.0,Milwaukee,Wisconsin,53208.0,,2021-11-19
51490.0,for_sale,599000.0,3.0,3.0,0.17,904982.0,Sarasota,Florida,34243.0,2035.0,2016-01-14
81187.0,for_sale,45000.0,,,28.8,1858187.0,Newberry Springs,California,92365.0,,
100352.0,for_sale,430050.0,4.0,4.0,0.25,1686638.0,Brandon,Mississippi,39047.0,2350.0,
23592.0,for_sale,2299000.0,5.0,4.0,0.26,268591.0,Winchester,Massachusetts,1890.0,5423.0,
82352.0,for_sale,54900.0,3.0,1.0,0.17,1398623.0,Saginaw,Michigan,48601.0,950.0,
53283.0,for_sale,170000.0,,,2.4,250389.0,Sealy,Texas,77474.0,,
23592.0,for_sale,549900.0,4.0,3.0,0.77,595750.0,Middletown,Delaware,19709.0,2950.0,2003-07-29
15659.0,for_sale,399900.0,3.0,4.0,3.37,544853.0,Lower Salem,Ohio,45745.0,2601.0,2004-05-14
29083.0,for_sale,161800.0,,,19.99,1921273.0,Pleasanton,Texas,78064.0,,
60917.0,for_sale,279000.0,,,0.33,87467.0,Port Charlotte,Florida,33981.0,,2022-01-04
51500.0,sold,589990.0,4.0,3.0,0.19,540505.0,Bloomington,California,92316.0,2068.0,2022-04-29
84500.0,for_sale,339000.0,4.0,3.0,0.5,1470972.0,Pikeville,Kentucky,41501.0,3390.0,
16829.0,for_sale,260000.0,2.0,1.0,0.01,246655.0,Philadelphia,Pennsylvania,19121.0,728.0,
33745.0,for_sale,1299000.0,,,0.66,1311448.0,South Padre Island,Texas,78597.0,,
60648.0,for_sale,275000.0,5.0,2.0,1.27,1352052.0,McCook,Nebraska,69001.0,3660.0,2008-10-21
68993.0,for_sale,205000.0,3.0,2.0,2.35,463886.0,Berlin Center,Ohio,44401.0,2008.0,
75321.0,for_sale,165000.0,,,0.63,1948871.0,Lumberton,Mississippi,39455.0,,
53446.0,for_sale,85000.0,,,1.22,1666166.0,Saint Albans Town,Vermont,5478.0,,
83246.0,sold,279900.0,3.0,3.0,0.17,926718.0,Killeen,Texas,76543.0,2598.0,2022-02-01
98175.0,for_sale,30000.0,,,5.0,1960961.0,Hertford,North Carolina,27944.0,,
82967.0,sold,239900.0,3.0,1.0,3.9,1279674.0,Crosby,Texas,77532.0,1536.0,2022-02-02
58652.0,sold,789000.0,4.0,4.0,0.41,77994.0,Williamsburg,Virginia,23188.0,3788.0,2021-11-05
15807.0,for_sale,450000.0,5.0,4.0,0.2,709742.0,Arlington,Texas,76011.0,2836.0,2019-11-06
16204.0,for_sale,239900.0,3.0,2.0,0.12,931840.0,Murrells Inlet,South Carolina,29576.0,1338.0,2017-06-21
59285.0,sold,94990.0,2.0,1.0,0.2,255095.0,Moorefield,West Virginia,26836.0,1032.0,2021-12-15
46596.0,sold,27000.0,,,0.24,1956354.0,North Port,Florida,34287.0,,2022-04-08
103237.0,sold,265000.0,3.0,2.0,0.19,1786529.0,Houston,Texas,77080.0,2146.0,2021-12-15
78872.0,sold,599000.0,2.0,2.0,0.2,1431272.0,University Place,Washington,98467.0,1928.0,2022-04-15
16144.0,for_sale,336900.0,2.0,2.0,,1999753.0,Saginaw,Michigan,48603.0,1625.0,
15345.0,for_sale,69900.0,4.0,1.0,0.08,1022798.0,Milwaukee,Wisconsin,53216.0,1156.0,
22161.0,for_sale,159000.0,2.0,2.0,0.59,949143.0,Green Township,Ohio,45211.0,1580.0,2000-08-02
16829.0,sold,1249900.0,4.0,4.0,0.38,1464061.0,Gaithersburg,Maryland,20878.0,,2022-02-25
22124.0,for_sale,199900.0,2.0,1.0,0.11,276739.0,South Saint Paul,Minnesota,55075.0,672.0,2018-12-11
22608.0,sold,134900.0,3.0,,,1412500.0,Mayville,Wisconsin,53050.0,,2022-01-21
74172.0,for_sale,479900.0,4.0,4.0,0.15,566594.0,Seguin,Texas,78155.0,2722.0,2021-12-23
44224.0,sold,349000.0,3.0,2.0,0.14,1140569.0,Hamilton,New Jersey,8619.0,1468.0,2022-04-04
96420.0,for_sale,354900.0,3.0,2.0,6.71,1390577.0,Elizabethtown,Kentucky,42701.0,1744.0,
35382.0,for_sale,42900.0,,,4.32,1999683.0,Merrill,Wisconsin,54452.0,,
45868.0,for_sale,67000.0,,,9.13,1867089.0,Rotterdam,New York,12306.0,,
83174.0,sold,214900.0,4.0,3.0,0.32,785253.0,Saint Robert,Missouri,65584.0,2588.0,2022-04-04
70899.0,sold,260000.0,2.0,1.0,0.23,1810893.0,Olympia,Washington,98516.0,948.0,2021-12-23
15447.0,for_sale,145000.0,,,10.0,1986220.0,Bear Lake,Michigan,49614.0,,
64153.0,for_sale,399900.0,2.0,2.0,,543088.0,Hallandale Beach,Florida,33009.0,1100.0,2020-10-09
85042.0,for_sale,60000.0,,,4.62,1967946.0,Fairbanks,Alaska,99712.0,,
89322.0,sold,235790.0,3.0,2.0,0.17,344567.0,Farmington,New Mexico,87401.0,1241.0,2021-12-15
105454.0,for_sale,459000.0,3.0,3.0,,1669172.0,Mount Arlington,New Jersey,7856.0,1860.0,
30959.0,sold,545000.0,3.0,2.0,4.5,1087984.0,Decatur,Texas,76234.0,2800.0,2022-03-10
16829.0,sold,825000.0,2.0,2.0,0.07,610017.0,Oakland,California,94602.0,869.0,2022-02-18
20410.0,for_sale,375000.0,,,75.9,1894076.0,Greenwood,Florida,32443.0,,
97849.0,for_sale,479900.0,3.0,4.0,0.14,1329617.0,Sugar Land,Texas,77478.0,2960.0,
95394.0,for_sale,139900.0,,,0.65,470427.0,Tuckasegee,North Carolina,28783.0,,
97300.0,sold,575000.0,2.0,3.0,1.31,231691.0,Santa Fe Springs,California,90670.0,1400.0,2021-12-14
16709.0,sold,1189000.0,4.0,3.0,0.05,1456401.0,San Ramon,California,94582.0,1904.0,2022-03-25
40160.0,for_sale,1188000.0,4.0,3.0,0.17,996105.0,Rosemead,California,91770.0,2019.0,1987-07-09
75776.0,for_sale,499900.0,4.0,2.0,0.18,105054.0,Boca Raton,Florida,33428.0,1356.0,2016-12-29
83141.0,sold,315000.0,3.0,3.0,0.11,1242615.0,Sahuarita,Arizona,85629.0,2237.0,2022-01-14
79757.0,for_sale,337500.0,3.0,3.0,0.25,548058.0,Greensburg,Pennsylvania,15601.0,,2020-07-02
102852.0,for_sale,35000.0,,,1.1,1860325.0,Elkin,North Carolina,28621.0,,
22611.0,for_sale,135000.0,,,0.06,966955.0,Cincinnati,Ohio,45202.0,,2003-10-31
44915.0,for_sale,79990.0,,,0.29,1060984.0,Edwardsville,Illinois,62025.0,,
55703.0,sold,185000.0,2.0,1.0,0.13,1372216.0,New Port Richey,Florida,34652.0,750.0,2022-02-14
45877.0,sold,350000.0,3.0,3.0,0.49,1245010.0,Grand Island,New York,14072.0,2489.0,2021-12-13
22550.0,for_sale,488900.0,3.0,3.0,0.16,1808641.0,Saratoga Springs,New York,12866.0,2052.0,
95092.0,sold,3200000.0,3.0,3.0,0.04,398747.0,Avila Beach,California,93424.0,1885.0,2022-04-29
68208.0,for_sale,139000.0,5.0,2.0,0.14,1192735.0,Meriden,Connecticut,6451.0,4287.0,2004-01-05
83375.0,for_sale,695000.0,8.0,,0.31,277052.0,Philadelphia,Pennsylvania,19126.0,,
11245.0,for_sale,1100000.0,,,0.36,1779596.0,Willis,Texas,77318.0,,
108156.0,for_sale,100000.0,,,2.2,1200525.0,Fort Payne,Alabama,35967.0,,
84610.0,for_sale,1550000.0,6.0,5.0,0.69,1701314.0,Prairie Village,Kansas,66208.0,6454.0,2015-03-31
23859.0,for_sale,169900.0,3.0,2.0,,1184079.0,Cleveland,Texas,77327.0,,
81603.0,for_sale,525000.0,5.0,,0.15,48131.0,Hershey,Pennsylvania,17033.0,2650.0,2017-03-06
39763.0,for_sale,1200000.0,5.0,4.0,0.11,190090.0,Mountain House,California,95391.0,2797.0,2016-06-17
61069.0,for_sale,65000.0,,,1.2,823221.0,Shelter Cove,California,95589.0,,
22611.0,sold,399000.0,2.0,2.0,0.03,1829916.0,Atlanta,Georgia,30306.0,1248.0,2022-03-22
109984.0,for_sale,5000.0,,,0.31,1851727.0,Sevierville,Tennessee,37862.0,,
46815.0,sold,750000.0,2.0,3.0,0.19,1696174.0,West Palm Beach,Florida,33412.0,2553.0,2022-04-15
53394.0,sold,110000.0,,,0.84,1923836.0,Haines City,Florida,33844.0,,2022-03-09
98279.0,sold,600000.0,3.0,2.0,0.16,1062504.0,Phoenix,Arizona,85018.0,1122.0,2022-04-04
14386.0,sold,1400000.0,3.0,3.0,0.18,730615.0,Mission Viejo,California,92692.0,2762.0,2022-04-22
22036.0,for_sale,369000.0,4.0,4.0,0.22,581887.0,Spring,Texas,77388.0,3421.0,2021-07-13
81022.0,for_sale,425000.0,3.0,3.0,,155380.0,Orland Park,Illinois,60467.0,2403.0,2003-01-13
83639.0,for_sale,165000.0,,,5.29,1381468.0,South Bend,Washington,98586.0,,
79036.0,for_sale,69500.0,3.0,2.0,0.17,1126357.0,Toledo,Ohio,43612.0,1680.0,2003-06-12
53085.0,for_sale,525000.0,4.0,4.0,2.73,1333523.0,Acworth,Georgia,30102.0,,2015-09-15
22611.0,sold,399000.0,2.0,2.0,0.34,708260.0,Minneapolis,Minnesota,55404.0,1796.0,2022-03-14
16829.0,sold,997000.0,2.0,3.0,0.03,1810584.0,Pacifica,California,94044.0,1300.0,2021-12-03
54385.0,for_sale,530000.0,,,75.0,1861122.0,Delta,Ohio,43515.0,,
57595.0,ready_to_build,957900.0,5.0,,,1827918.0,Erie,Colorado,80516.0,3010.0,
74288.0,for_sale,8750000.0,,,250.0,1875336.0,Stanfield,Arizona,85172.0,,
52173.0,for_sale,995000.0,4.0,2.0,0.14,468535.0,Huntington Beach,California,92647.0,1480.0,2015-06-19
39766.0,for_sale,225000.0,3.0,2.0,0.08,686012.0,Pembroke Pines,Florida,33029.0,,2003-11-13
22593.0,for_sale,399000.0,,,3.0,730285.0,Stuart,Florida,34994.0,,2002-09-10
41577.0,sold,369500.0,3.0,3.0,0.03,58361.0,Charlottesville,Virginia,22903.0,1492.0,2022-03-28
19480.0,for_sale,261000.0,4.0,3.0,0.93,349641.0,Jacksonville,North Carolina,28546.0,2381.0,
85116.0,sold,399900.0,3.0,3.0,1.05,1859100.0,Ellijay,Georgia,30540.0,1763.0,2021-12-30
16756.0,for_sale,95000.0,,,0.23,910606.0,Port Charlotte,Florida,33948.0,,2021-09-07
55157.0,for_sale,50000.0,,,0.9,1966621.0,Phelan,California,92371.0,,
8514.0,sold,500000.0,,1.0,,271638.0,New York City,New York,11201.0,,2022-01-14
29142.0,sold,335265.0,4.0,3.0,0.25,905332.0,Richmond Hill,Georgia,31324.0,2326.0,2021-11-30
22611.0,for_sale,160000.0,2.0,1.0,0.23,1495644.0,Lula,Georgia,30554.0,1012.0,
45189.0,sold,390400.0,2.0,2.0,,92195.0,Ashland,Virginia,23005.0,1492.0,2022-01-12
89697.0,for_sale,200000.0,7.0,4.0,0.28,122895.0,Houston,Texas,77088.0,660.0,
81311.0,for_sale,325000.0,,,4.96,533503.0,Waynesville,North Carolina,28786.0,,2004-09-20
83464.0,for_sale,499000.0,3.0,2.0,0.69,641127.0,Apple Valley,California,92308.0,1819.0,2016-11-09
102698.0,for_sale,16000.0,,,0.5,1354340.0,Timberon,New Mexico,88350.0,,
18851.0,for_sale,425000.0,3.0,2.0,10.8,359549.0,Wallingford,Vermont,5773.0,3438.0,
5066.0,for_sale,23000000.0,,,5955.0,1443845.0,Eagle Nest,New Mexico,87718.0,,
53016.0,sold,375000.0,4.0,3.0,0.16,76979.0,Fort Worth,Texas,76131.0,2254.0,2022-04-12
58415.0,for_sale,475000.0,3.0,4.0,9.75,1580289.0,Culver,Indiana,46511.0,2644.0,2015-12-07
69536.0,sold,179900.0,1.0,1.0,0.08,1679208.0,Ocean Shores,Washington,98569.0,400.0,2022-04-22
8740.0,sold,950000.0,4.0,6.0,0.44,1677811.0,Lake Bluff,Illinois,60044.0,3879.0,2022-03-31
15310.0,for_sale,320000.0,,,24.0,1593.0,Bedford,Virginia,24523.0,,
22022.0,for_sale,449000.0,4.0,2.0,0.29,1138444.0,Centereach,New York,11720.0,1394.0,1992-10-19
36167.0,for_sale,3995000.0,6.0,7.0,1.18,473030.0,East Dennis,Massachusetts,2641.0,4863.0,1998-01-02
70783.0,sold,300000.0,4.0,2.0,0.11,1515105.0,Green Valley,Arizona,85614.0,1844.0,2022-02-09
73859.0,sold,819900.0,5.0,3.0,0.24,1217671.0,Annandale,Virginia,22003.0,2889.0,2022-03-31
53342.0,for_sale,740000.0,4.0,4.0,0.2,309613.0,Frisco,Texas,75035.0,4199.0,2006-09-05
78235.0,sold,2200000.0,4.0,4.0,0.04,763255.0,Washington,District of Columbia,20002.0,2100.0,2022-04-12
53315.0,for_sale,289500.0,4.0,2.0,0.28,1475325.0,Bossier City,Louisiana,71112.0,1920.0,2014-07-25
16829.0,for_sale,249000.0,1.0,1.0,,179267.0,Chicago,Illinois,60605.0,1000.0,1991-11-21
28309.0,sold,319900.0,3.0,2.0,0.29,974322.0,Bayport,Minnesota,55003.0,1406.0,2021-12-28
96699.0,for_sale,18500.0,,,,1139051.0,Hot Springs Village,Arkansas,71909.0,,
10359.0,sold,525000.0,3.0,3.0,0.11,1276495.0,Cave Creek,Arizona,85331.0,2094.0,2022-03-03
79136.0,for_sale,1249000.0,3.0,3.0,,535800.0,Washington,District of Columbia,20010.0,2510.0,
84040.0,for_sale,40000.0,,,0.56,32306.0,Jamestown,California,95327.0,,2022-02-24
10479.0,sold,59900.0,3.0,2.0,0.03,1587491.0,Pottsville,Pennsylvania,17901.0,1284.0,2021-12-01
81497.0,for_sale,209900.0,7.0,6.0,0.12,245864.0,Blue Island,Illinois,60406.0,,1995-08-17
59025.0,sold,749950.0,4.0,3.0,0.26,1385002.0,Alexandria,Virginia,22310.0,3198.0,2021-12-01
42530.0,sold,400000.0,2.0,1.0,0.19,877450.0,Tucson,Arizona,85716.0,1341.0,2022-01-24
47191.0,for_sale,459900.0,4.0,3.0,0.34,18536.0,Locust Grove,Virginia,22508.0,2172.0,2021-12-09
25878.0,sold,318490.0,4.0,3.0,,312706.0,Easley,South Carolina,29642.0,,2021-12-10
32848.0,for_sale,220000.0,3.0,1.0,2.0,1399313.0,New Castle,Indiana,47362.0,1428.0,
91984.0,sold,269900.0,3.0,2.0,5.0,302491.0,Milledgeville,Georgia,31061.0,1850.0,2022-04-21
53283.0,for_sale,429900.0,4.0,3.0,1.61,1365646.0,Manchester,New Hampshire,3102.0,2109.0,2008-11-20
29017.0,for_sale,649000.0,3.0,2.0,0.3,1669897.0,Old Bethpage,New York,11804.0,,
23592.0,sold,1375000.0,3.0,2.0,50.43,194924.0,Guerneville,California,95446.0,2624.0,2021-12-29
31396.0,sold,169500.0,3.0,2.0,0.19,1323518.0,Pasadena,Texas,77502.0,1149.0,2022-02-24
101472.0,for_sale,44000.0,,,7.07,541831.0,Virginia City,Nevada,89521.0,,2004-11-08
81866.0,for_sale,425000.0,,,0.23,902953.0,Cape Coral,Florida,33914.0,,2006-03-16
26439.0,for_sale,3900.0,,,0.23,687234.0,Interlachen,Florida,32148.0,,2005-07-14
31528.0,sold,39900.0,,,0.34,851704.0,Cape Coral,Florida,33993.0,,2022-01-14
968.0,for_sale,499000.0,4.0,2.0,0.11,12188.0,La Grange Park,Illinois,60526.0,2548.0,
91913.0,for_sale,619900.0,5.0,4.0,0.29,1552739.0,Lincoln,Nebraska,68512.0,3491.0,2017-08-02
52747.0,for_sale,600000.0,3.0,3.0,6.12,1826818.0,Aiea,Hawaii,96701.0,1344.0,2020-08-14
52866.0,for_sale,1199000.0,3.0,3.0,0.04,546083.0,Saint Helena,California,94574.0,2079.0,
71709.0,for_sale,1300.0,,,0.28,1960458.0,Cherokee Village,Arkansas,72529.0,,
10478.0,for_sale,149900.0,3.0,2.0,0.1,980129.0,Womelsdorf,Pennsylvania,19567.0,1160.0,2020-06-22
84534.0,sold,549000.0,4.0,4.0,0.35,65710.0,Manassas,Virginia,20110.0,2611.0,2022-01-14
50415.0,for_sale,575000.0,3.0,3.0,2.62,952028.0,Lebanon,Oregon,97355.0,3362.0,2018-07-31
94067.0,for_sale,650000.0,,,2.0,1968634.0,Edinburg,Texas,78541.0,,
71054.0,sold,298000.0,3.0,1.0,0.61,1513480.0,Charlotte,North Carolina,28216.0,1500.0,2021-12-01
31660.0,for_sale,1249000.0,2.0,2.0,,916971.0,Boston,Massachusetts,2120.0,1135.0,
10768.0,for_sale,489900.0,3.0,2.0,0.26,156834.0,Edison,New Jersey,8820.0,,
1609.0,sold,199900.0,6.0,4.0,0.13,511857.0,Wilkes Barre,Pennsylvania,18702.0,2200.0,2022-02-28
33717.0,sold,175000.0,2.0,2.0,0.03,175876.0,Houston,Texas,77477.0,1420.0,2022-01-18
79368.0,sold,425000.0,4.0,3.0,0.15,125057.0,Saginaw,Texas,76179.0,2868.0,2022-04-11
29145.0,for_sale,517700.0,4.0,4.0,0.17,965746.0,Myrtle Beach,South Carolina,29588.0,2907.0,
84617.0,for_sale,425000.0,3.0,2.0,0.2,1741279.0,Kansas City,Missouri,64154.0,1725.0,
85428.0,sold,145000.0,3.0,2.0,0.18,367067.0,Green Bay,Wisconsin,54302.0,1431.0,2021-12-15
30807.0,for_sale,169900.0,2.0,2.0,,1083310.0,Delray Beach,Florida,33446.0,907.0,2009-12-04
48784.0,sold,350000.0,3.0,2.0,0.67,327430.0,Matthews,North Carolina,28105.0,2125.0,2022-03-30
63640.0,for_sale,380860.0,4.0,2.0,,686243.0,Palm Bay,Florida,32907.0,1973.0,
102398.0,for_sale,35000.0,2.0,1.0,0.5,934964.0,Duncan,Oklahoma,73533.0,748.0,
50379.0,for_sale,619900.0,3.0,2.0,0.18,1081697.0,Ocean Shores,Washington,98569.0,1460.0,
106252.0,for_sale,529000.0,6.0,3.0,2.39,248217.0,Jacksonville,Florida,32258.0,3437.0,1977-12-30
81260.0,for_sale,105000.0,3.0,1.0,0.0,1579506.0,Upper Darby,Pennsylvania,19082.0,1060.0,2005-06-08
76949.0,for_sale,325000.0,2.0,3.0,,391448.0,Fort Lee,New Jersey,7024.0,,
79030.0,sold,420000.0,2.0,2.0,0.15,346347.0,Seminole,Florida,33776.0,1587.0,2022-04-15
34284.0,for_sale,349000.0,3.0,2.0,0.18,26546.0,Oxford,Florida,34484.0,1876.0,
53005.0,for_sale,530000.0,,,0.12,1084048.0,Philadelphia,Pennsylvania,19134.0,,2022-02-16
16829.0,sold,2599000.0,6.0,4.0,0.21,278550.0,San Jose,California,95125.0,3141.0,2022-04-14
22230.0,sold,17000.0,,,0.26,1496819.0,Beverly Hills,Florida,34465.0,,2022-02-28
87592.0,for_sale,47200.0,,,0.18,1989432.0,Davenport,Iowa,52804.0,,
43970.0,for_sale,321990.0,4.0,2.0,0.54,1959173.0,Ocala,Florida,34473.0,1806.0,
91456.0,for_sale,1500000.0,6.0,,0.15,878740.0,Sacramento,California,95816.0,,2015-05-20
32597.0,sold,550000.0,3.0,3.0,0.18,1778350.0,Miami,Florida,33165.0,1835.0,2021-11-19
87946.0,for_sale,1140000.0,5.0,5.0,0.53,1535841.0,Annandale,Virginia,22003.0,5432.0,2017-06-05
91447.0,sold,254900.0,4.0,3.0,0.34,992079.0,Springfield,Ohio,45504.0,1344.0,2022-03-30
81694.0,sold,300000.0,2.0,2.0,0.04,1451045.0,Atlanta,Georgia,30328.0,,2022-03-25
11043.0,sold,249000.0,,,0.23,1867875.0,Houston,Texas,77022.0,,2021-12-18
97036.0,for_sale,29900.0,3.0,1.0,0.17,166667.0,Sebring,Ohio,44672.0,1109.0,2014-01-21
83187.0,for_sale,160000.0,,,6.0,1132421.0,Golden Valley,Arizona,86413.0,,2013-02-14
24574.0,sold,310000.0,3.0,2.0,0.18,1220264.0,Minneapolis,Minnesota,55406.0,1380.0,2021-12-06
74305.0,sold,139900.0,4.0,2.0,7.31,505380.0,Madison,Minnesota,56256.0,1803.0,2021-11-19
10110.0,for_sale,1430000.0,3.0,4.0,0.23,1638324.0,Palm Desert,California,92211.0,2742.0,
75017.0,for_sale,415000.0,3.0,3.0,3.78,23868.0,Collinsville,Oklahoma,74021.0,1795.0,2018-05-23
28201.0,for_sale,139900.0,3.0,1.0,0.14,967964.0,San Angelo,Texas,76903.0,1184.0,2021-10-07
53551.0,sold,1250000.0,4.0,2.0,0.14,1067241.0,Seal Beach,California,90740.0,1914.0,2022-04-11
54293.0,ready_to_build,497234.0,3.0,,,1756427.0,Lancaster,Pennsylvania,17601.0,1790.0,
83302.0,sold,179900.0,2.0,2.0,12.63,1632701.0,Edina,Minnesota,55439.0,1150.0,2022-03-18
22067.0,sold,499999.0,4.0,3.0,0.09,375840.0,Marysville,Washington,98271.0,1874.0,2021-12-17
85655.0,sold,419000.0,3.0,2.0,2.19,73760.0,Coventry,Rhode Island,2827.0,1344.0,2021-12-28
30495.0,sold,239900.0,4.0,3.0,1.5,1993708.0,Monroe,Wisconsin,53566.0,2008.0,2021-12-01
41778.0,for_sale,128900.0,,,1.17,1871811.0,Piedmont,South Dakota,57769.0,,
14573.0,sold,135000.0,2.0,2.0,0.26,1424733.0,Tulsa,Oklahoma,74112.0,1748.0,2021-11-16
9397.0,sold,1099000.0,3.0,1.0,0.08,739103.0,Redondo Beach,California,90278.0,842.0,2022-03-25
53669.0,for_sale,430000.0,4.0,3.0,0.25,216724.0,Mustang,Oklahoma,73064.0,2282.0,
30807.0,for_sale,125000.0,4.0,1.0,0.03,1337927.0,Norristown,Pennsylvania,19401.0,1620.0,2015-08-31
95176.0,for_sale,546434.0,2.0,2.0,0.2,182712.0,Wichita,Kansas,67226.0,2249.0,
20636.0,for_sale,951900.0,3.0,4.0,0.13,1711563.0,Palm Springs,California,92262.0,2086.0,
61945.0,sold,216000.0,2.0,1.0,3.0,371068.0,Statesville,North Carolina,28677.0,1672.0,2022-04-11
22038.0,for_sale,224900.0,3.0,,0.16,1228091.0,Lindsborg,Kansas,67456.0,1520.0,
45724.0,sold,69000.0,3.0,1.0,0.1,1131221.0,Cleveland,Ohio,44109.0,1192.0,2021-12-10
48780.0,sold,355000.0,3.0,1.0,0.22,1112829.0,Dallas,Texas,75220.0,1328.0,2021-12-20
